90.7088 	DATA 	Keypress: b
90.7088 	DATA 	tilt left
91.0088 	DATA 	Keypress: b
91.0088 	DATA 	tilt left
91.3588 	DATA 	Keypress: b
91.3588 	DATA 	tilt left
91.6690 	DATA 	Keypress: b
91.6754 	EXP 	CStest: autoDraw = False
91.6754 	EXP 	CStest: autoDraw = False
91.7926 	DATA 	end trial
91.7928 	EXP 	New trial (rep=0, index=9): OrderedDict([('Onset', 56), ('Condition', 'vend.png'), ('Dur', 2), ('p_onset', 4), ('p_offset', 0)])
91.9622 	DATA 	start trial
92.1087 	EXP 	CStest: tex = 'vend.png'
92.1087 	EXP 	CStest: autoDraw = True
94.1920 	EXP 	CStest: autoDraw = False
94.1920 	EXP 	CStest: autoDraw = False
94.3080 	DATA 	end trial
94.3082 	EXP 	New trial (rep=0, index=10): OrderedDict([('Onset', 58), ('Condition', 'CBblue.png'), ('Dur', 4), ('p_onset', 132), ('p_offset', 133)])
94.4182 	DATA 	start trial
94.5586 	EXP 	CStest: tex = 'CBblue.png'
94.5586 	EXP 	CStest: autoDraw = True
95.2255 	DATA 	Keypress: n
95.2256 	DATA 	tilt right
95.5921 	DATA 	Keypress: n
95.5922 	DATA 	tilt right
95.8755 	DATA 	Keypress: n
95.8755 	DATA 	tilt right
96.1755 	DATA 	Keypress: n
96.1755 	DATA 	tilt right
96.4588 	DATA 	Keypress: n
96.4589 	DATA 	tilt right
96.7755 	DATA 	Keypress: n
96.7755 	DATA 	tilt right
97.0754 	DATA 	Keypress: n
97.0755 	DATA 	tilt right
97.3087 	DATA 	Keypress: n
97.3088 	DATA 	tilt right
97.5921 	DATA 	Keypress: n
97.5921 	DATA 	tilt right
97.9088 	DATA 	Keypress: n
97.9088 	DATA 	tilt right
98.1754 	DATA 	Keypress: n
98.1756 	DATA 	tilt right
98.3921 	DATA 	Keypress: n
98.3922 	DATA 	tilt right
98.6420 	EXP 	CStest: autoDraw = False
98.6420 	EXP 	CStest: autoDraw = False
98.6457 	DATA 	Keypress: n
98.7593 	DATA 	end trial
98.7594 	EXP 	New trial (rep=0, index=11): OrderedDict([('Onset', 62), ('Condition', 'vend.png'), ('Dur', 2), ('p_onset', 4), ('p_offset', 0)])
98.8975 	DATA 	start trial
