testCS,correctAns,CS,US,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_port_4_start,p_port_4_end,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,p_port_4.started,p_port_4.stopped,Ready.started,Ready.stopped,vend.started,vend.stopped,p_port.started,p_port.stopped,p_port_start,p_port_end,p_port_3_start,p_port_3_end,vend_CS.started,vend_CS.stopped,p_port_3.started,p_port_3.stopped,Outcome.started,Outcome.stopped,reward.started,reward.stopped,p_port_2.started,p_port_2.stopped,vend_testy.started,vend_testy.stopped,choice_text.started,choice_text.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,option_text.started,option_text.stopped,p_port_2_start,p_port_2_end,image.started,image.stopped,p_port_5.started,p_port_5.stopped,p_port_5_start,p_port_5_end,feedback_text.started,feedback_text.stopped,text.started,text.stopped,finish_text.started,finish_text.stopped,Thankyou_text.started,Thankyou_text.stopped,version,participant,CB,participant initials,phase,date,expName,psychopyVersion,frameRate,
CBred.png,b,green.png,2,2,0,8,0,2,3,11,1,,,,,,,,,,,,,717.959776011834,None,0.006184850612044102,1.4956457847529236,111,4,117,4,719.459365014678,722.4597483906509,2.012300753924137,3.512272830870643,721.4597743515442,None,722.4597483906509,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBred.png,b,,,2,0,8,0,,,,,,,,,,,,,,,,,723.5264401125987,None,,,,,,,,,,,,,,,0.016397835586758447,1.0160938516455644,725.0930845917574,None,726.0930652720235,None,b,1,2.623823948924837,726.0930652720235,None,725.0930845917574,None,159,4,725.0930845917574,None,0.012591485732627916,None,119,4,728.9763752858344,None,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,red.png,1,2,1,9,3,0,0,0,0,,,,,,,,,,,,,731.1930355377444,None,0.00036028285467182286,1.5006143071714177,111,4,117,4,732.8264167176076,735.826331288159,2.000605100109169,3.5006194389752636,734.8263394386704,None,735.8096653007015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,yellow.png,4,2,1,9,3,0,1,1,3,,,,,,,,,,,,,736.7263915113926,None,0.00187289728273754,1.50370389489035,111,4,117,4,738.2930495747387,741.2929632396772,2.003703442083861,3.5036906125733367,740.2929973510836,None,741.2762999690585,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,green.png,2,2,1,9,3,0,2,2,1,,,,,,,,,,,,,742.2429631642099,None,0.00938791158296226,1.5019439274910837,111,4,117,4,743.8430256514748,746.8429257322259,2.001973058027943,3.5019436256206973,745.8429311659002,None,746.8262953655285,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,blue.png,3,2,1,9,3,0,3,3,2,,,,,,,,,,,,,747.7097249201925,None,0.00031355324790638406,1.5005041846852691,111,4,117,4,749.5096600179622,752.5096751115034,2.000488034595037,None,751.5096234915891,None,752.4928998468004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,red.png,1,2,1,9,3,1,0,4,0,,,,,,,,,,,,,753.2262404250341,None,0.008877689482687856,1.5009615793915145,111,4,117,4,754.909584852121,757.9095274966603,2.0009617303257983,None,756.9095884745711,None,757.8928593961082,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,green.png,2,2,1,9,3,1,1,5,1,,,,,,,,,,,,,758.7262094832731,None,0.010862550661840942,1.504987087479094,111,4,117,4,760.309551646329,763.3094924796424,2.0049833140928968,3.504945429302097,762.3094991208018,None,763.2928270959274,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,blue.png,3,2,1,9,3,1,2,6,2,,,,,,,,,,,,,764.2095412317849,None,0.010488593059562845,1.5042554129249766,111,4,117,4,765.9261886541844,768.9261663157413,2.0042582806981954,None,767.9261303931107,None,768.9094574626251,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,yellow.png,4,2,1,9,3,1,3,7,3,,,,,,,,,,,,,769.709494290868,None,0.0018546944702393375,1.5036334684209578,111,4,117,4,771.2595156482294,774.2594223701399,2.003632713744082,3.5036229029410606,773.2594308225234,None,774.2427603070028,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,blue.png,3,2,1,9,3,2,0,8,2,,,,,,,,,,,,,775.24276664629,None,0.004210675666399766,1.508326533696163,111,4,117,4,776.8428131344008,779.8427409872693,2.008309176122566,3.508314156990309,778.8427325348857,None,779.826076207295,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,red.png,1,2,1,9,3,2,1,9,0,,,,,,,,,,,,,780.7094215399939,None,0.009012927621370181,1.501245036113687,111,4,117,4,782.3760691887983,785.3760380961012,2.001247300144314,None,784.376051982159,None,785.3593524870394,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,green.png,2,2,1,9,3,2,2,10,1,,,,,,,,,,,,,786.2260336435065,None,0.0019857366060023196,1.5038203566637094,111,4,117,4,787.7761150731658,790.7760531896438,2.0038337899168255,3.5038067724763096,789.7760534915142,None,790.7593204887289,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,yellow.png,4,2,1,9,3,2,3,11,3,,,,,,,,,,,,,791.7093228282283,None,0.005001909334168886,1.509910178330756,111,4,117,4,793.2593302995319,796.2592889432253,2.009901876881486,3.509898405367494,795.2592964899977,None,796.2426199370602,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CByellow.png,k,,,2,1,9,3,,,,,,,,,,,,,,,,,797.3259737221433,None,,,,,,,,,,,,,,,0.016467265881146886,1.016210373793001,798.8759745522875,None,799.8759331959827,None,k,1,1.6853313409865223,799.8759331959827,None,798.8759745522875,None,159,4,798.8759745522875,None,0.011159410447362461,None,119,4,801.8259421766397,None,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,green.png,2,2,2,10,1,0,0,0,1,,,,,,,,,,,,,804.059270830976,None,0.0024869327680789866,1.5048923905924312,111,4,117,4,805.6593013199308,808.6592107586766,2.004864467540756,3.5048625053786964,807.6592170979657,None,808.6425523179914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,blue.png,3,2,2,10,1,0,1,1,2,,,,,,,,,,,,,809.5592302293462,None,0.002235051735624438,1.5043099609865749,111,4,117,4,811.3425908065237,814.3425099051365,2.0042995464427804,None,813.3425132257162,None,814.3259245171957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,red.png,1,2,2,10,1,0,2,2,0,,,,,,,,,,,,,815.0592098530651,None,0.010145335720153525,1.5035465899927658,111,4,117,4,816.6925623551961,819.692509225928,2.00354583531589,3.503552023668817,818.6924766238772,None,819.67582874867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,yellow.png,4,2,2,10,1,0,3,3,3,,,,,,,,,,,,,820.5758279939928,None,0.011004822388713364,1.5052162980082358,111,4,117,4,822.1591840431065,825.1591073679119,2.0052451266747084,3.5052129774285277,824.1591146128139,None,825.1424440972933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,green.png,2,2,2,10,1,1,0,4,1,,,,,,,,,,,,,826.0924645490431,None,0.0025998324636020698,1.5051018889589614,111,4,117,4,827.6424859064045,830.6424062125025,2.0050845313853642,3.505076229936094,829.6424360977162,None,830.6257402250449,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,yellow.png,4,2,2,10,1,1,1,5,3,,,,,,,,,,,,,831.5590678228327,None,0.0033611507333262125,1.5066172805982205,111,4,117,4,833.159151742926,836.1590394469731,2.0066150165675936,3.506612450664761,835.1590427675528,None,836.1423698370654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,red.png,1,2,2,10,1,1,2,6,0,,,,,,,,,,,,,837.0924017599064,None,0.012906095529615413,1.5090072826369578,111,4,117,4,838.7924384372145,841.7923439516399,2.0090276589180576,None,840.7923502909289,None,841.7756722286376,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,blue.png,3,2,2,10,1,1,3,7,2,,,,,,,,,,,,,842.5756734361203,None,0.0002493453193892492,1.5004345430825197,111,4,117,4,844.2590691812511,847.2589795256099,2.000419298603447,None,846.2589828461896,None,847.2423280279527,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,yellow.png,4,2,2,10,1,2,0,8,3,,,,,,,,,,,,,848.0590175613361,None,0.01522868980646308,1.5137363912854198,111,4,117,4,849.5757286784847,852.575650192066,2.0137344291251793,3.5137068079438905,851.5756722286369,None,852.5589349996608,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,green.png,2,2,2,10,1,2,1,9,1,,,,,,,,,,,,,853.5923050103011,None,0.0014309885536931688,1.5027035250986955,111,4,117,4,855.1756411359402,858.1755698944216,2.00270277042182,3.502662772534677,857.1755732149995,None,858.1589485838485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,red.png,1,2,2,10,1,2,2,10,0,,,,,,,,,,,,,859.0589155289908,None,0.007445221763191512,1.4981450338473223,111,4,117,4,860.6922813134406,863.6922185243038,2.0148030217278574,3.5148596225117217,862.6922025251497,None,863.6922185243038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,blue.png,3,2,2,10,1,2,3,11,2,,,,,,,,,,,,,864.5755771393215,None,0.014147961996059166,1.5116567728509835,111,4,117,4,866.2755631023265,869.2754991057081,2.011577833625779,None,868.2755229535051,None,869.2588427781175,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBgreen.png,n,,,2,2,10,1,,,,,,,,,,,,,,,,,870.1588918321304,None,,,,,,,,,,,,,,,0.016366441017453326,1.0159540854438092,871.7088594564812,None,872.7088347030731,None,n,1,2.1687355385001865,872.7088347030731,None,871.7088594564812,None,159,4,871.7088594564812,None,0.012345159128017258,None,119,4,875.1421331703241,None,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,blue.png,3,2,3,11,2,0,0,0,2,,,,,,,,,,,,,877.3588139494514,None,0.004667496814363403,1.5092757061920565,111,4,117,4,879.0254923890807,882.0254256756252,2.009261367327781,3.509212615186698,881.0254265812382,None,882.0087515376545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,green.png,2,2,3,11,2,0,1,1,1,,,,,,,,,,,,,882.8754520138555,None,0.01218383934792655,1.5075125389630557,111,4,117,4,884.4421182277165,887.4420500049055,2.007500615063691,3.5075406129508337,886.442058457289,None,887.4253891492517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,yellow.png,4,2,3,11,2,0,2,2,3,,,,,,,,,,,,,888.375416242161,None,7.416966946038883e-05,1.5000480578419229,111,4,117,4,889.9087667821332,892.9087139547337,2.000044586326112,3.5000399073287554,891.9087205958931,None,892.8920192895475,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,red.png,1,2,3,11,2,0,3,3,0,,,,,,,,,,,,,893.9086741077826,None,0.005590014114204678,1.5110857237741584,111,4,117,4,895.4920700038492,898.4919897062045,2.011081346647188,3.511079686357334,897.4919863856248,None,898.4753460571901,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,yellow.png,4,2,3,11,2,1,0,4,3,,,,,,,,,,,,,899.3919943852015,None,0.005231240615103161,1.5103465930114908,111,4,117,4,901.0086842204564,904.0086757680729,2.010332857887988,3.5103305938573612,903.0086184126121,None,903.9919481989637,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,green.png,2,2,3,11,2,1,1,5,1,,,,,,,,,,,,,904.9086822582958,None,0.003259631568653276,1.5063775045873626,111,4,117,4,906.4753445478345,909.4752497603895,2.006376749910487,3.5063690522038087,908.4752536847118,None,909.4585801504836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,red.png,1,2,3,11,2,1,2,6,0,,,,,,,,,,,,,910.375239043975,None,0.009832506962993648,1.502905023886342,111,4,117,4,911.991944878384,914.9918808817656,2.0029226833321445,3.5028995902121096,913.9919358222578,None,914.9752459870051,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,blue.png,3,2,3,11,2,1,3,7,2,,,,,,,,,,,,,915.8918909944387,None,0.005078554342617281,1.5100212366160122,111,4,117,4,917.5085817353047,920.5085159274604,2.010053989601147,3.5100194253900554,919.5085307191312,None,920.4918508456158,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,yellow.png,4,2,3,11,2,2,0,8,3,,,,,,,,,,,,,921.3752085550204,None,0.000263442687355564,1.5004788275346073,111,4,117,4,922.941869033335,925.9418249601913,2.000475657891002,3.5004782237920153,924.9418156021948,None,925.9251577652503,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,blue.png,3,2,3,11,2,2,1,9,2,,,,,,,,,,,,,926.9084667225125,None,0.010941701195406495,1.5051202728936914,111,4,117,4,928.5751898390281,931.5751101451242,2.0051186126038374,None,930.5751466714974,None,931.5584610624337,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,green.png,2,2,3,11,2,2,2,10,1,,,,,,,,,,,,,932.3751367097593,None,0.009380062942000222,1.5019397013002163,111,4,117,4,933.9584764578485,936.9584218192249,2.0019452859123703,3.5019339657555975,935.9584181967748,None,936.9417410400965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,red.png,1,2,3,11,2,2,3,11,0,,,,,,,,,,,,,937.8751021455464,None,0.004726965371446568,1.5093671730573988,111,4,117,4,939.5084501196161,942.5083882360941,2.00944792350856,3.5093297410730884,941.5084223474987,None,942.4917361346943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
CBblue.png,s,,,2,3,11,2,,,,,,,,,,,,,,,,,943.491739455274,None,,,,,,,,,,,,,,,0.01648054819816025,1.016242372103079,945.0250338472688,None,946.0250235836593,None,s,1,3.4298163870589633,946.0250235836593,None,945.0250338472688,None,159,4,945.0250338472688,None,0.013465099955283222,None,119,4,949.708335106825,None,,,,,,,B,070,yes,SK,Vpav,2020_Feb_18_1421,Pavlovian,3.2.4,60.01516378498971,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.8412177469872,None,953.6083464269814,None,1021.6745611929946,None,,,,,,,,,,
