faces,pgo,outcome,blockcode,blockend,face,block_loop.thisRepN,block_loop.thisTrialN,block_loop.thisN,block_loop.thisIndex,Cavb_trials.thisRepN,Cavb_trials.thisTrialN,Cavb_trials.thisN,Cavb_trials.thisIndex,p_port_2.started,p_port_2.stopped,Intro1.started,Intro1.stopped,p_port_2_start,p_port_2_end,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_8.started,text_8.stopped,text_21.started,text_21.stopped,image.started,image.stopped,empty.started,empty.stopped,fill.started,fill.stopped,mid.started,mid.stopped,text_9.started,text_9.stopped,cor.started,cor.stopped,text_14.started,text_14.stopped,text_17.started,text_17.stopped,text_22.started,text_22.stopped,image_2.started,image_2.stopped,empty1.started,empty1.stopped,fill1.started,fill1.stopped,mid1.started,mid1.stopped,text_10.started,text_10.stopped,text_15.started,text_15.stopped,corr.started,corr.stopped,text_18.started,text_18.stopped,text_23.started,text_23.stopped,empty22.started,empty22.stopped,fill22.started,fill22.stopped,mid22.started,mid22.stopped,image_22.started,image_22.stopped,text_25.started,text_25.stopped,text_26.started,text_26.stopped,neut.started,neut.stopped,text_27.started,text_27.stopped,text_24.started,text_24.stopped,image_4.started,image_4.stopped,empty3.started,empty3.stopped,fill3.started,fill3.stopped,mid3.started,mid3.stopped,text_12.started,text_12.stopped,neutral.started,neutral.stopped,text_13.started,text_13.stopped,text_20.started,text_20.stopped,blockstart_parport.started,blockstart_parport.stopped,blockstart_parport_start,blockstart_parport_end,text_6.started,text_6.stopped,image_6.started,image_6.stopped,decision_partport.started,decision_partport.stopped,decision_partport_start,decision_partport_end,obtained,image_5.started,image_5.stopped,emptymeter.started,emptymeter.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,fillmeter.started,fillmeter.stopped,midpoint.started,midpoint.stopped,polygon.started,polygon.stopped,text_7.started,text_7.stopped,feedback_parport.started,feedback_parport.stopped,feedback_parport_start,feedback_parport_end,correctimg.started,correctimg.stopped,incorrectimg.started,incorrectimg.stopped,neutralimg.started,neutralimg.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,p_port.started,p_port.stopped,p_port_start,p_port_end,text_end.started,text_end.stopped,participant,sequence #,participant initials,date,expName,psychopyVersion,frameRate,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011842183908356674,None,95,4,-1,957.33846454789,None,957.33846454789,None,None,,957.33846454789,None,957.33846454789,None,957.33846454789,None,957.33846454789,None,959.40504083418,None,0.011372773470156972,None,100,4,959.8217275753127,None,959.8217275753127,None,959.8217275753127,None,959.8217275753127,None,961.9050761531648,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013166193029974238,None,95,4,0,964.8383634208822,None,964.8383634208822,None,None,,964.8383634208822,None,964.8383634208822,None,964.8383634208822,None,964.8383634208822,None,966.9217150174513,None,0.010428217030494125,None,100,4,967.3216910488409,None,967.3216910488409,None,967.3216910488409,None,967.3216910488409,None,969.4050215143934,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012765911202222924,None,95,4,0,972.3383531572458,None,972.3383531572458,None,None,,972.3383531572458,None,972.3383531572458,None,972.3383531572458,None,972.3383531572458,None,974.4217355447245,None,0.012109642203540716,None,100,4,974.8216765590014,None,974.8216765590014,None,974.8216765590014,None,974.8216765590014,None,976.888346123636,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01286039703336428,None,95,4,0,979.8383401767642,None,979.8383401767642,None,None,,979.8383401767642,None,979.8383401767642,None,979.8383401767642,None,979.8383401767642,None,981.9050145713454,None,0.01145337320440376,None,100,4,982.3216675028511,None,982.3216675028511,None,982.3216675028511,None,982.3216675028511,None,984.3883171439561,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012892697301595035,None,95,4,-1,987.3383308187426,None,987.3383308187426,None,None,,987.3383308187426,None,987.3383308187426,None,987.3383308187426,None,987.3383308187426,None,989.4049898178687,None,0.01131873844178699,None,100,4,989.8216599560596,None,989.8216599560596,None,989.8216599560596,None,989.8216599560596,None,991.8883213701592,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012836247299674142,None,95,4,0,994.8383142158009,None,994.8383142158009,None,None,,994.8383142158009,None,994.8383142158009,None,994.8383142158009,None,994.8383142158009,None,996.9049774411305,None,0.011399338176488527,None,100,4,997.3216822945628,None,997.3216822945628,None,997.3216822945628,None,997.3216822945628,None,999.3883083896776,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012832021097437973,None,95,4,0,1002.3383039521641,None,1002.3383039521641,None,space,0.31878493032536426,1002.3383039521641,None,1002.3383039521641,None,1002.3383039521641,None,1002.3383039521641,None,1004.4049665737507,None,0.011343190046773088,None,100,4,1004.821613769695,None,1004.821613769695,None,1004.821613769695,None,1004.821613769695,None,1006.8882920886076,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012805154518446216,None,95,4,-1,1009.8382879529659,None,1009.8382879529659,None,space,0.4207517449694933,1009.8382879529659,None,1009.8382879529659,None,1009.8382879529659,None,1009.8382879529659,None,1011.9049375940708,None,0.011341982560225006,None,100,4,1012.321638825043,None,1012.321638825043,None,1012.321638825043,None,1012.321638825043,None,1014.3714382916964,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012861906392117817,None,95,4,-1,1017.3382795005596,None,1017.3382795005596,None,space,1.5497079995388958,1017.3382795005596,None,1017.3382795005596,None,1017.3382795005596,None,1017.3382795005596,None,1019.4216320027435,None,0.011237836836244242,None,100,4,1019.8216068266465,None,1019.8216068266465,None,1019.8216068266465,None,1019.8216068266465,None,1021.8882935979664,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00981028573369258,None,95,4,-1,1024.8382677275645,None,1024.8382677275645,None,space,1.0886702734292157,1024.8382677275645,None,1024.8382677275645,None,1024.8382677275645,None,1024.8382677275645,None,1026.9049270285627,None,0.011375490315458592,None,100,4,1027.3215926386783,None,1027.3215926386783,None,1027.3215926386783,None,1027.3215926386783,None,1029.3882996353996,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013059632332897309,None,95,4,-1,1032.338312102699,None,1032.338312102699,None,space,1.2285733001758672,1032.338312102699,None,1032.338312102699,None,1032.338312102699,None,1032.338312102699,None,1034.4049240098457,None,0.01185878685055286,None,100,4,1034.8215636589985,None,1034.8215636589985,None,1034.8215636589985,None,1034.8215636589985,None,1036.8882863530462,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012723347298106091,None,95,4,0,1039.8382429740882,None,1039.8382429740882,None,None,,1039.8382429740882,None,1039.8382429740882,None,1039.8382429740882,None,1039.8382429740882,None,1041.9049237079744,None,0.011407790582779853,None,100,4,1042.3215663758438,None,1042.3215663758438,None,1042.3215663758438,None,1042.3215663758438,None,1044.3883177476991,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012819644358842197,None,95,4,-1,1047.3382496152644,None,1047.3382496152644,None,None,,1047.3382496152644,None,1047.3382496152644,None,1047.3382496152644,None,1047.3382496152644,None,1049.4048898983478,None,0.011135804213608935,None,100,4,1049.8215383017787,None,1049.8215383017787,None,1049.8215383017787,None,1049.8215383017787,None,1051.9049255192044,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01274961013268694,None,95,4,0,1054.8382185224832,None,1054.8382185224832,None,None,,1054.8382185224832,None,1054.8382185224832,None,1054.8382185224832,None,1054.8382185224832,None,1056.9049182742842,None,0.011298211168650596,None,100,4,1057.3215850918868,None,1057.3215850918868,None,1057.3215850918868,None,1057.3215850918868,None,1059.3882090738998,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011729887649380544,None,95,4,-1,1062.3382058438733,None,1062.3382058438733,None,space,0.5675045416592184,1062.3382058438733,None,1062.3382058438733,None,1062.3382058438733,None,1062.3382058438733,None,1064.4049375940708,None,0.011241459295433742,None,100,4,1064.8215651683568,None,1064.8215651683568,None,1064.8215651683568,None,1064.8215651683568,None,1066.8881966971617,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012697688205662416,None,95,4,-1,1069.8382121831783,None,1069.8382121831783,None,None,,1069.8382121831783,None,1069.8382121831783,None,1069.8382121831783,None,1069.8382121831783,None,1071.9048932189362,None,0.011261986569479632,None,100,4,1072.321552187875,None,1072.321552187875,None,1072.321552187875,None,1072.321552187875,None,1074.3881840185518,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012753836335832602,None,95,4,-1,1077.3381810903966,None,1077.3381810903966,None,space,0.6684781985268273,1077.3381810903966,None,1077.3381810903966,None,1077.3381810903966,None,1077.3381810903966,None,1079.4048403913948,None,0.011166896994836861,None,100,4,1079.8215041902808,None,1079.8215041902808,None,1079.8215041902808,None,1079.8215041902808,None,1081.888173151172,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012672330986788438,None,95,4,0,1084.8381952783648,None,1084.8381952783648,None,None,,1084.8381952783648,None,1084.8381952783648,None,1084.8381952783648,None,1084.8381952783648,None,1086.9048298258867,None,0.01120463095321611,None,100,4,1087.3215322643455,None,1087.3215322643455,None,1087.3215322643455,None,1087.3215322643455,None,1089.3881610763056,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012771948635418084,None,95,4,0,1092.3381581481503,None,1092.3381581481503,None,None,,1092.3381581481503,None,1092.3381581481503,None,1092.3381581481503,None,1092.3381581481503,None,1094.4048431082397,None,0.011346510634666629,None,100,4,1094.8215198876073,None,1094.8215198876073,None,1094.8215198876073,None,1094.8215198876073,None,1096.888141756519,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013081970835628454,None,95,4,0,1099.8381427526951,None,1099.8381427526951,None,None,,1099.8381427526951,None,1099.8381427526951,None,1099.8381427526951,None,1099.8381427526951,None,1101.904871484176,None,0.011190442984570836,None,100,4,1102.3215325662172,None,1102.3215325662172,None,1102.3215325662172,None,1102.3215325662172,None,1104.3881595669473,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013417350254712801,None,95,4,-1,1107.3381264516256,None,1107.3381264516256,None,None,,1107.3381264516256,None,1107.3381264516256,None,1107.3381264516256,None,1107.3381264516256,None,1109.4047893750835,None,0.011034979077066964,None,100,4,1109.8214779274458,None,1109.8214779274458,None,1109.8214779274458,None,1109.8214779274458,None,1111.8881043244323,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012613767884431581,None,95,4,-1,1114.8381904484181,None,1114.8381904484181,None,space,1.4361659159117153,1114.8381904484181,None,1114.8381904484181,None,1114.8381904484181,None,1114.8381904484181,None,1116.9047926956719,None,0.011817128560778656,None,100,4,1117.3214423065892,None,1117.3214423065892,None,1117.3214423065892,None,1117.3214423065892,None,1119.3881471902087,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012677764676027437,None,95,4,-1,1122.3381445639252,None,1122.3381445639252,None,None,,1122.3381445639252,None,1122.3381445639252,None,1122.3381445639252,None,1122.3381445639252,None,1124.4047640178637,None,0.011162368919485743,None,100,4,1124.8214323448246,None,1124.8214323448246,None,1124.8214323448246,None,1124.8214323448246,None,1126.8880934570525,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01261376788306734,None,95,4,-1,1129.8381454695404,None,1129.8381454695404,None,None,,1129.8381454695404,None,1129.8381454695404,None,1129.8381454695404,None,1129.8381454695404,None,1131.9047516411251,None,0.011149086567002087,None,100,4,1132.321421779316,None,1132.321421779316,None,1132.321421779316,None,1132.321421779316,None,1134.3880819859291,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012624333392068365,None,95,4,0,1137.3380853970789,None,1137.3380853970789,None,None,,1137.3380853970789,None,1137.3380853970789,None,1137.3380853970789,None,1137.3380853970789,None,1139.404780017062,None,0.011122219988465076,None,100,4,1139.8214072894762,None,1139.8214072894762,None,1139.8214072894762,None,1139.8214072894762,None,1141.8880744391377,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\M2.jpg,0.7,-1,85,93,M2,0,2,2,2,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012532564405773883,None,95,4,-1,1144.8380654735492,None,1144.8380654735492,None,space,0.43409869875222284,1144.8380654735492,None,1144.8380654735492,None,1144.8380654735492,None,1144.8380654735492,None,1146.904726585777,None,0.011120710630166286,None,100,4,1147.3213924977645,None,1147.3213924977645,None,1147.3213924977645,None,1147.3213924977645,None,1149.3880409313829,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015557016614820895,None,79,4,1154.388049685661,None,1154.388049685661,None,0.009594749364623567,None,95,4,0,1156.4880519195112,None,1156.4880519195112,None,None,,1156.4880519195112,None,1156.4880519195112,None,1156.4880519195112,None,1156.4880519195112,None,1158.5548678919035,None,0.010803745381963381,None,100,4,1158.988027769778,None,1158.988027769778,None,1158.988027769778,None,1158.988027769778,None,1161.0547725004576,None,0.007162569362662907,None,93,4,1152.3213662349299,None,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01230314194026505,None,95,4,0,1164.0047031605359,None,1164.0047031605359,None,None,,1164.0047031605359,None,1164.0047031605359,None,1164.0047031605359,None,1164.0047031605359,None,1166.0714017048504,None,0.011766112249006255,None,100,4,1166.4880102612215,None,1166.4880102612215,None,1166.4880102612215,None,1166.4880102612215,None,1168.5547314459109,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012241861992606573,None,95,4,1,1171.504694104386,None,1171.504694104386,None,space,0.7672928692477399,1171.504694104386,None,1171.504694104386,None,1171.504694104386,None,1171.504694104386,None,1173.5713881206257,None,0.011746792463327438,None,100,4,1173.9880120724515,None,1173.9880120724515,None,1173.9880120724515,None,1173.9880120724515,None,1176.054534323714,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012488189271152805,None,95,4,1,1179.0046750864713,None,1179.0046750864713,None,space,0.23226488876343865,1179.0046750864713,None,1179.0046750864713,None,1179.0046750864713,None,1179.0046750864713,None,1181.0713823850638,None,0.011756150484416139,None,100,4,1181.4880479951798,None,1181.4880479951798,None,1181.4880479951798,None,1181.4880479951798,None,1183.5546665435031,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0120543996890774,None,95,4,0,1186.5046624078614,None,1186.5046624078614,None,space,0.3482316056010859,1186.5046624078614,None,1186.5046624078614,None,1186.5046624078614,None,1186.5046624078614,None,1188.571392044957,None,0.010644659014360514,None,100,4,1188.98799003582,None,1188.98799003582,None,1188.98799003582,None,1188.98799003582,None,1191.0546535630215,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012214391671022895,None,95,4,0,1194.0046503329945,None,1194.0046503329945,None,space,0.4222399722757473,1194.0046503329945,None,1194.0046503329945,None,1194.0046503329945,None,1194.0046503329945,None,1196.0713114452228,None,0.011996138457561756,None,100,4,1196.4880156949116,None,1196.4880156949116,None,1196.4880156949116,None,1196.4880156949116,None,1198.5546417900264,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012186921349439217,None,95,4,1,1201.5046379562564,None,1201.5046379562564,None,space,0.5541805301227214,1201.5046379562564,None,1201.5046379562564,None,1201.5046379562564,None,1201.5046379562564,None,1203.571300577843,None,0.011681286311613803,None,100,4,1203.9880033181735,None,1203.9880033181735,None,1203.9880033181735,None,1203.9880033181735,None,1206.0546291114165,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012087605571650784,None,95,4,0,1209.0046231645447,None,1209.0046231645447,None,space,0.34512232745464644,1209.0046231645447,None,1209.0046231645447,None,1209.0046231645447,None,1209.0046231645447,None,1211.0712688813178,None,0.011694266793256247,None,100,4,1211.4879746403653,None,1211.4879746403653,None,1211.4879746403653,None,1211.4879746403653,None,1213.5546496386896,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01216669594805353,None,95,4,1,1216.504617730855,None,1216.504617730855,None,space,0.3920766536680276,1216.504617730855,None,1216.504617730855,None,1216.504617730855,None,1216.504617730855,None,1218.5712568064514,None,0.011638722407042223,None,100,4,1218.987992752665,None,1218.987992752665,None,1218.987992752665,None,1218.987992752665,None,1221.0545910755868,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012140734984768642,None,95,4,1,1224.0046029391433,None,1224.0046029391433,None,space,0.8520795637109586,1224.0046029391433,None,1224.0046029391433,None,1224.0046029391433,None,1224.0046029391433,None,1226.0712719000348,None,0.011652608503482043,None,100,4,1226.4879287558724,None,1226.4879287558724,None,1226.4879287558724,None,1226.4879287558724,None,1228.5546082822716,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
